流水號,授課對象,課號,班次,課程名稱,簡介影片,學分,課程識別碼,全/半年,必/選修,授課教師,加選方式,時間教室,總人數,選課限制條件,備註,課程網頁,本學期我預計要選的課程,classroom,time_0_0,time_0_1,time_0_2,time_0_3,time_0_4,time_0_5,time_0_6,time_0_7,time_0_8,time_0_9,time_0_10,time_0_11,time_0_12,time_0_13,time_0_14,time_1_0,time_1_1,time_1_2,time_1_3,time_1_4,time_1_5,time_1_6,time_1_7,time_1_8,time_1_9,time_1_10,time_1_11,time_1_12,time_1_13,time_1_14,time_2_0,time_2_1,time_2_2,time_2_3,time_2_4,time_2_5,time_2_6,time_2_7,time_2_8,time_2_9,time_2_10,time_2_11,time_2_12,time_2_13,time_2_14,time_3_0,time_3_1,time_3_2,time_3_3,time_3_4,time_3_5,time_3_6,time_3_7,time_3_8,time_3_9,time_3_10,time_3_11,time_3_12,time_3_13,time_3_14,time_4_0,time_4_1,time_4_2,time_4_3,time_4_4,time_4_5,time_4_6,time_4_7,time_4_8,time_4_9,time_4_10,time_4_11,time_4_12,time_4_13,time_4_14,time_5_0,time_5_1,time_5_2,time_5_3,time_5_4,time_5_5,time_5_6,time_5_7,time_5_8,time_5_9,time_5_10,time_5_11,time_5_12,time_5_13,time_5_14,time_6_0,time_6_1,time_6_2,time_6_3,time_6_4,time_6_5,time_6_6,time_6_7,time_6_8,time_6_9,time_6_10,time_6_11,time_6_12,time_6_13,time_6_14,A1,A2,A3,A4,A5,A6,A7,A8
49614,化工系,ChemE0005,03, 服務學習乙,  ,0.0,504 001B0,半年,必修,吳嘉文,2, ,25,本校修課人數上限：25人,大二必修，請勿退選及選錯班級，其他年級請勿選修，限吳嘉文導生選修,    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64060,化工系,ChemE0005,04, 服務學習乙,  ,0.0,504 001B0,半年,必修,謝之真,2, ,25,本校修課人數上限：25人,大二必修，請勿退選及選錯班級，其他年級請勿選修，限謝之真導生選修,    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65662,化工系,ChemE1004,01, 計算機程式,  ,3.0,504 10300,半年,必帶,諶玉真,2,"三6,7(請洽系所辦)  四6(請洽系所辦)  ",40,"限學號末二位被３整除 且 限本系所學生(含輔系、雙修生),本校修課人數上限：40人","外系需經老師同意。含實習。上課地點工綜319。化工專業領域會使用本課程當計算工具，請勿退選。
",    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17690,化工系,ChemE1004,02, 計算機程式,  ,3.0,504 10300,半年,必帶,徐振哲,2,"三6(請洽系所辦)  四6,7(請洽系所辦)  ",45,"限學號末二位除３餘１ 且 限本系所學生(含輔系、雙修生),本校修課人數上限：45人","外系需經老師同意。含實習。上課地點在工綜323。化工專業領域會使用本課程當計算工具，請勿退選。
",    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45934,化工系,ChemE1004,03, 計算機程式,  ,3.0,504 10300,半年,必帶,李奕霈,2,"三7(請洽系所辦)  四6,7(請洽系所辦)  ",45,"限學號末二位除３餘２ 且 限本系所學生(含輔系、雙修生),本校修課人數上限：45人","外系需經老師同意。含實習。上課地點:計中212。化工專業領域會使用本課程當計算工具，請勿退選。
",    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51741,化工系,ChemE1005, , 工程圖學,  ,2.0,504 10400,半年,必帶,溫家俊,2,"二7,8,9(新403)",63,"限本系所學生(含輔系、雙修生) 且 限學號單號,本校修課人數上限：63人",下學期週二8910另有1班(雙號)溫家俊老師授課。,    , ,新403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17248,化工系,ChemE2006,01, 物理化學二,  ,3.0,504 26120,半年,必修,闕居振,2,"二3,4(綜301)五2(綜301)",57(含開放臺大系統人數:2),"限本系所學生(含輔系、雙修生),本校修課人數上限：55人",本系同學儘量在初選階段選定本課程。,    , ,綜301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24713,化工系,ChemE2006,02, 物理化學二,  ,3.0,504 26120,半年,必修,游琇伃,2,"二3,4(綜302)五2(綜302)",57(含開放臺大系統人數:2),"限本系所學生(含輔系、雙修生),本校修課人數上限：55人",本系同學儘量在初選階段選定本課程。,    , ,綜302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48247,化工系,ChemE2007,01, 工程數學一,  ,3.0,504 27110,半年,必修,徐治平,3,"三2(綜403)五3,4(綜403)",57(含開放臺大系統人數:2),"本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：55人",本系同學儘量在初選階段選定本課程。本班工數二改由吳紀聖教授上課。(上下學期名單代入),    , ,綜403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52379,化工系,ChemE2007,02, 工程數學一,  ,3.0,504 27110,半年,必修,李克強,3,"三2(普302)五3,4(普403)",57(含開放臺大系統人數:2),"本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：55人",本系同學儘量在初選階段選定本課程。本班工數二仍由李克強教授上課。(上下學期名單代入),    , ,普403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18500,化工系,ChemE3019,01, 化工熱力學,  ,3.0,504 31300,半年,必修,陳立仁,2,"一3,4(綜501)四2(綜501)",55(含開放臺大系統人數:2),"限本系所學生(含輔系、雙修生),本校修課人數上限：53人",本系同學儘量在初選階段選定本課程。,   , ,綜501,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28544,化工系,ChemE3019,02, 化工熱力學,  ,3.0,504E31300,半年,必修,康敦彥,2,"一3,4(綜301)四2(綜301)",55(含開放臺大系統人數:2),"限本系所學生(含輔系、雙修生),本校修課人數上限：53人",本課程以英語授課。本系同學儘量在初選階段選定本課程。本課程英文化程度說明,    , ,綜301,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69518,化工系,ChemE3017,01, 熱質量傳遞,  ,3.0,504 32140,半年,必修,藍崇文,3,"二2(普202)四3,4(普202)",35,"本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：35人", ,    , ,普202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38412,化工系,ChemE3017,02, 熱質量傳遞,  ,3.0,504 32140,半年,必修,王勝仕,3,"二2(綜302)四3,4(綜302)",39(含開放臺大系統人數:4),"本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：35人", ,   , ,綜302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
